Player,Hands,VPIP,PFR,3Bet,Postflop_Agg,WTSD,W$SD,WinRate
0KjUCVrkYFk5eMy3kzUvCA,405,32.839506172839506,13.580246913580247,0.49382716049382713,33.00970873786408,45.73643410852713,76.27118644067797,27.84444444444445
LDLud1RQ1xDpDsgBCxUl+w,30,20.0,6.666666666666667,0.0,37.5,40.0,100.0,-9.666666666666668
XvUPQ5Bm+mJUAGdvv9srPA,71,38.028169014084504,9.859154929577464,0.0,50.0,48.0,75.0,46.478873239436616
G8KFWTLgY3Fiq4oaSStrhQ,41,19.51219512195122,4.878048780487805,0.0,16.666666666666664,33.33333333333333,66.66666666666666,-16.658536585365855
OkeZA4MnqDYwUto8c/azjQ,1116,22.22222222222222,16.129032258064516,0.6272401433691757,28.179551122194514,59.512195121951216,75.40983606557377,25.00448028673835
YN5NYx4GrQv8JpsIhC4+6g,1326,19.53242835595777,16.138763197586727,1.6591251885369533,42.30769230769231,55.319148936170215,82.6923076923077,2.3710407239819036
Z7Kfc1mRSw492GBZJqHG3A,24,16.666666666666664,0.0,0.0,71.42857142857143,75.0,100.0,125.0
CfGP3cICEmmyjPnTdag1WA,387,20.41343669250646,9.560723514211885,0.516795865633075,35.87786259541985,56.00000000000001,78.57142857142857,40.012919896640824
tTUYVgs9GgPn28cVkH8SzA,172,30.813953488372093,23.837209302325583,1.744186046511628,36.84210526315789,54.83870967741935,88.23529411764706,163.42441860465118
Cjx5aUtkqPiRLAfv97iETA,147,19.727891156462583,12.244897959183673,2.0408163265306123,38.775510204081634,68.18181818181817,73.33333333333333,-227.9047619047619
hF0HdKFisnKuUZQNogBC8A,12,33.33333333333333,8.333333333333332,0.0,35.714285714285715,80.0,50.0,-316.25000000000006
mw/atGS89JVD+4H3J8zY2w,237,41.35021097046413,8.860759493670885,1.6877637130801686,28.07017543859649,56.043956043956044,66.66666666666666,-4.620253164556962
W4EIaS28r8pSMnciz9j7cw,18,11.11111111111111,5.555555555555555,0.0,12.5,50.0,0.0,-222.22222222222223
uvNHVV2G7C32OD95zX15sQ,65,32.30769230769231,4.615384615384616,0.0,23.404255319148938,52.38095238095239,90.9090909090909,117.6923076923077
SdQ6b7UmpKlE63fpKWl3Vw,89,40.44943820224719,4.49438202247191,0.0,45.20547945205479,60.526315789473685,86.95652173913044,30.617977528089888
