Player,Hands,VPIP,PFR,3Bet,WinRate
sIoePhfMvk1ycN8r5dontA,34,52.94117647058824,8.823529411764707,0.0,-48.529411764705884
pt/+5mogOooeum8Lpv8d1A,70,42.857142857142854,31.428571428571427,1.4285714285714286,148.71428571428572
fL+Mp+OBLmzl/krXli3cbA,400,24.5,4.75,0.25,-32.625
1D0woDiEsuuXHrIDZe9abQ,53,56.60377358490566,15.09433962264151,0.0,258.6792452830189
pMNb0r3lOhgZ3FdPyoUqtw,129,37.98449612403101,1.550387596899225,0.0,-89.10852713178294
7Sl9+F8zCG0CeCN/l/OhZA,12,25.0,16.666666666666664,16.666666666666664,-212.5
R19sE5WNs7i/Fq74OtaN1A,24,16.666666666666664,4.166666666666666,0.0,-45.833333333333336
bIt2cXjxlvHRLnryypruSw,33,18.181818181818183,0.0,0.0,-83.33333333333333
aPA5VmcHZFJHEwK4rU7C3Q,364,26.098901098901102,7.6923076923076925,0.8241758241758242,98.64010989010988
WFVZuLtvNFqxDu3YO75xHw,1,0.0,0.0,0.0,-100.0
4Xo4Z0IZ98FDtlZPiQ9AHg,26,50.0,11.538461538461538,7.6923076923076925,171.15384615384616
U/Ny40tiDt4TQ2o/Wwfq2Q,111,21.62162162162162,17.117117117117118,1.8018018018018018,80.54054054054055
+PwZXAoC4FscLfdfQyYAMQ,9,55.55555555555556,33.33333333333333,0.0,-750.0
UZhzV4F4AteZps0M/Mj0bQ,69,27.536231884057973,5.797101449275362,0.0,-2.1739130434782608
BOz7+m3cKDRs5oaEAn9+ug,10,40.0,20.0,0.0,-85.0
IVl4lfLPqm7nBRGTnhlYHg,54,44.44444444444444,22.22222222222222,0.0,234.90740740740742
+gQ8SX0EGXR3b1wGAOyYIA,70,25.71428571428571,2.857142857142857,0.0,139.57142857142856
Ivax2mOWHnXUzgYRJOHMbg,31,64.51612903225806,16.129032258064516,0.0,-67.74193548387096
I/5gu0jchpVOuLzypeSOig,151,35.76158940397351,9.933774834437086,0.6622516556291391,-56.675496688741724
BsdSHqONXH6WW7VBFigs4Q,25,44.0,0.0,0.0,-32.0
